date,title,source,link,summary,sentiment_label,sentiment_score
2025-09-13,Twin-Turbocharged 2020 Nissan 370Z NISMO 6-Speed,NewsAPI - Bringatrailer.com,https://bringatrailer.com/listing/2020-nissan-370z-11/,"This 2020 Nissan 370Z NISMO coupe has 32k miles, and its 3.7-liter V6 has been modified with an AAM Competition Stage 2 twin turbocharger kit, a stainless steel exhaust system, an upgraded fueling system, an aftermarket ECU tune, and an OS Giken twin-disc clu…",neutral,0.689925
2025-09-13,"Jio, Airtel double down on AI, cloud to drive growth",NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/telecom/telecom-news/jio-airtel-double-down-on-ai-cloud-to-drive-growth/articleshow/123858665.cms,"Reliance Jio and Bharti Airtel are investing heavily in AI, cloud, and data centers. They aim to capitalize on India's growing cloud and AI markets. Jio focuses on consumer ecosystems and partnerships. Airtel targets enterprise needs with sovereign cloud solu…",neutral,0.672971
2025-09-13,India to target two PSBs in top 20 global banks as part Viksit Bharat 2047 plan,NewsAPI - Livemint,https://www.livemint.com/industry/banking/india-to-target-two-psbs-in-top-20-global-banks-as-part-viksit-bharat-2047-plan-11757683464582.html,"India plans to elevate two public sector banks into the global top 20 by 2047 under its Viksit Bharat road map, as envisaged during the conference of public sector banks.",neutral,0.654629
2025-09-13,"Infosys’ Rs 18,000-cr buyback: How shareholders stand to benefit",NewsAPI - The Indian Express,https://indianexpress.com/article/business/companies/infosys-buyback-shareholders-benefit-10247117/,"Since January this year, Infosys share price has fallen by 20 per cent amid geopolitical uncertainties and trade tensions.",negative,0.975033
2025-09-13,New index fund bets on sector toppers: Should you invest?,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/mutual-funds/this-new-index-fund-bets-only-on-sector-toppers-should-you-invest/article70036672.ece,Invest in Bandhan Mutual Fund's BSE India Sector Leaders scheme for long-term wealth creation and sector-leading stock exposure.,neutral,0.663527
2025-09-13,Weekly wrap: 8 BSE 500 stocks deliver double-digit returns. Infosys joins top Sensex gainers,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/weekly-wrap-8-bse-500-stocks-deliver-double-digit-returns-infosys-joins-top-sensex-gainers/articleshow/123866624.cms,"Markets posted modest weekly gains with 64% of BSE 500 stocks closing positive. Dilip Buildcon led gainers with 18%, while Godfrey Phillips India topped losers with 9%. Sectoral strength came from capital goods and IT, while consumer durables lagged.",positive,0.88908
2025-09-13,Surging gold takes forex reserves closer to September 2024 record,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/forex/surging-gold-takes-forex-reserves-closer-to-september-2024-record/articleshow/123863431.cms,"Reserve Bank of India data shows India's foreign exchange reserves at $698.3 billion on September 5. The reserves are close to the record high of $704.9 billion. Weekly, forex reserves increased by $4 billion due to rising gold prices. Gold reserves value inc…",positive,0.740397
2025-09-13,Companies bond to long end of the curve as GSec yields fall,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/companies-bond-to-long-end-of-the-curve-as-gsec-yields-fall/articleshow/123863280.cms,Companies are returning to the bond market after a yield spike. Aditya Birla Capital raised a significant amount through 10-year bonds. Bajaj Housing Finance and Manipal Hospitals also raised funds. Bond issuances for the month reached a notable value. Expert…,positive,0.882303
2025-09-13,GST 2.0 reforms sparks rally in consumer-sensitive sectors,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/gst-20-reforms-sparks-rally-in-consumer-sensitive-sectors/article70042939.ece,"Indian equity markets surge post-GST 2.0 reforms, with autos, MNCs, and consumption sectors leading gains, while capital markets lag.",positive,0.936902
2025-09-13,Why NDQ ETF and these ASX ETFs could be strong buys,NewsAPI - Motley Fool Australia,https://www.fool.com.au/2025/09/13/why-ndq-etf-and-these-asx-etfs-could-be-strong-buys/,"These funds give investors access to some of the strongest businesses in the world.
The post Why NDQ ETF and these ASX ETFs could be strong buys appeared first on The Motley Fool Australia.",neutral,0.788817
2025-09-13,F&O Tracker: Final test,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-tracker-final-test/article70043357.ece,"Analysis of Nifty 50 and Nifty Bank derivatives data, with strategies and resistance levels for traders.",neutral,0.929777
2025-09-13,FSIB proposes Ravi Ranjan for SBI MD role,NewsAPI - The Times of India,https://timesofindia.indiatimes.com/business/india-business/fsib-proposes-ravi-ranjan-for-sbi-md-role/articleshow/123862721.cms,India Business News: Mumbai: The Financial Services Institutions Bureau (FSIB) has recommended Ravi Ranjan for the position of managing director at State Bank of India. Th.,neutral,0.883195
