date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-07,Ahead of Market: 10 things that will decide stock market action on Wednesday,Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-wednesday/articleshow/124366866.cms,"Indian markets ended higher for the fourth straight session on Tuesday, led by financial stocks as optimism around RBI lending reforms and upbeat corporate cues boosted sentiment ahead of Q2FY26 results. Analysts expect near-term consolidation with support at 24,950 and resistance around 25,300.",positive,0.943577
2025-10-07,"Market Trading Guide: Buy IDFC First Bank, Federal Bank and 5 more stocks on Wednesday for up to 9% gains",Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/market-trading-guide-buy-idfc-first-bank-federal-bank-and-5-more-stocks-on-wednesday-for-up-to-9-gains/slideshow/124366697.cms,"Nifty ended higher for the fourth consecutive session on Tuesday. Analysts see near-term consolidation with resistance around 25,250, while experts recommend seven stocks — including IDFC First Bank, Tube Investments, Amber Enterprises, and Federal Bank — for potential 5–9% upside.",positive,0.922201
2025-10-07,ET Market Watch: Sensex &amp; Nifty climb 4th day in a row; banks shine on RBI boost,Economic Times,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-nifty-climb-4th-day-in-a-row-banks-shine-on-rbi-boost/podcast/124365730.cms,,positive,0.931162
2025-10-07,US stocks move higher as Fed cues on rate move awaited,Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/us-stocks-open-higher-as-fed-cues-on-rate-move-awaited/articleshow/124364975.cms,Indian markets are watching Wall Street's steady rise. Stocks are climbing despite a US government shutdown. Investors are confident the shutdown's impact will be short-lived. IBM's AI partnership boosts its stock. Ford faces supply issues after a plant fire. The market remains optimistic.,positive,0.851537
2025-10-07,"Hero MotoCorp, Nykaa among 11 stocks hit 52-week highs, gain up to 35% in a month",Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/hero-motocorp-nykaa-among-11-stocks-hit-52-week-highs-gain-up-to-35-in-a-month/slideshow/124365013.cms,"The Sensex surged 136 points to 81,927, with 11 BSE 500 stocks hitting 52-week highs. Key gainers include Hindustan Copper, NLC India, Canara Bank, Hindustan Petroleum, and Muthoot Finance, signaling strong bullish momentum.",positive,0.937202
2025-10-07,"Gainers &amp; Losers: Nykaa, Glottis among 7 stocks that hogged limelight on Tuesday",Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/gainers-amp-losers-nykaa-glottis-among-7-stocks-that-hogged-limelight-on-tuesday/slideshow/124363830.cms,"India’s Nifty and Sensex extended gains for a fourth day. Nykaa, Indraprastha Medical, and BLS International led rallies, while KIOCL, Trent, Glottis, and Fabtech faced profit booking and weak listings.",negative,0.964261
2025-10-07,"Vishal Mega Mart, 9 other midcap stocks see promoters slash stakes significantly. Did you invest in any?",Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/vishal-mega-mart-9-other-midcap-stocks-see-promoters-slash-stakes-significantly-did-you-invest-in-any/slideshow/124361692.cms,"Promoter shareholding in several NSE midcap stocks has declined in the June ’25 quarter, signalling potential capital raising or changing management priorities. While such reductions can aid expansion, they may also raise concerns about alignment between management and investors. The top 10 midcaps showing significant promoter stake cuts have been highlighted.",negative,0.971637
2025-10-07,Rupee treads water as frequent RBI intervention dulls appetite for short sellers,Economic Times,https://economictimes.indiatimes.com/markets/forex/rupee-treads-water-as-frequent-rbi-intervention-dulls-appetite-for-short-sellers/articleshow/124360841.cms,The Indian rupee closed almost flat on Tuesday. Traders refrained from new bets against the currency. Expectations of upcoming inflows and Reserve Bank of India interventions provided support. The rupee hovered near its recent record low. IPO-related inflows this week may offer some relief. The RBI appears to have established a floor for the rupee around 88.80.,positive,0.51836
2025-10-07,"Market Wrap: Nifty extends winning run to Day 4, tops 25,100; Sensex gains 136 points on upbeat pre-earnings mood",Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-nifty-extends-winning-run-to-day-4-tops-25100-sensex-gains-136-points-on-upbeat-pre-earnings-mood/articleshow/124360527.cms,"Indian equity benchmarks Sensex and Nifty extended their gains for a fourth consecutive session on Tuesday, driven by strong performance in heavyweight financials. Optimism surrounding the Reserve Bank of India's new lending reforms and positive corporate updates ahead of September-quarter earnings bolstered market sentiment, with broader markets also advancing.",positive,0.948761
2025-10-07,"Market headed for record highs; buy metals, PSU banks, and energy stocks on every dip: CA Rudramurthy BV",Economic Times,https://economictimes.indiatimes.com/markets/expert-view/market-headed-for-record-highs-buy-metals-psu-banks-and-energy-stocks-on-every-dip-ca-rudramurthy-bv/articleshow/124359602.cms,"Indian markets are showing renewed momentum, with Nifty confirming a trend reversal and entering a bullish phase. CA Rudramurthy BV of Vachana Investments advises buying on every dip, anticipating Nifty to test 25,450-25,500 and Bank Nifty to hit new highs. He remains bullish on metals, PSU banks, and new-age companies, expecting FIIs to return as buyers.",positive,0.926435
2025-10-07,Glottis investors stare at steep loss as stock crashes 37% from issue price,Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/glottis-investors-stare-at-steep-loss-as-stock-crashes-37-from-issue-price/articleshow/124358496.cms,Glottis Ltd shares experienced a sharp decline on their market debut. The stock fell significantly on both the BSE and NSE. This happened despite the company's established presence in the logistics sector. The IPO was priced at Rs 129 per share. The company raised Rs 307 crore through the IPO. Investor sentiment appeared subdued during the listing.,negative,0.971064
