date,title,source,link,summary,sentiment_label,sentiment_score
2025-09-25,Will TruAlt Bioenergy’s IPO fuel long-term gains for investors?,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/will-trualt-bioenergys-ipo-fuel-long-term-gains-for-investors/articleshow/124102216.cms,"TruAlt Bioenergy, an Indian biofuels producer, is set to launch its IPO to raise ₹750 crore for expansion and working capital, alongside an ₹89 crore offer for sale. While the company benefits from the growing ethanol and biogas demand, it faces policy risks.…",positive,0.876022
2025-09-25,"Day Trading Guide for September 25, 2025: Intraday supports, resistances for Nifty50 stocks",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-september-25/article70089053.ece,"The Day Trading Guide provides key intraday support and resistance levels to watch for on Nifty Futures and widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS, and SBI",neutral,0.89634
2025-09-25,"The ""Wage Level"" Mirage: H-1B proposal could help outsourcers and hurt US talent",NewsAPI - Ifp.org,https://ifp.org/the-wage-level-mirage/,How DHS’s H-1B proposal could help outsourcers and hurt US-trained talent,negative,0.714651
2025-09-25,"Stock Picks Today: Glenmark Pharma, Tata Consumer, ICICI Bank, Niva Bupa, Radico Khaitan On Brokerages' Radar",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/stock-picks-today-glenmark-pharma-tata-consumer-icici-bank-niva-bupa-radico-khaitan-on-brokerages-radar,"Glenmark Pharma Ltd., Tata Consumer Products Ltd., Bharti Airtel Ltd., ICICI Bank Ltd., Radico Khaitan Ltd., and Niva Bupa Health Insurance Company Ltd., are among the companies garnering brokerage commentary today. Analysts have shared their insights and, in…",neutral,0.780455
2025-09-25,"Sensex up 43 pts, Nifty above 25,050 as consumer stocks lift D-St mood",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/sensex-up-43-pts-nifty-above-25050-as-consumer-stocks-lift-d-st-mood/articleshow/124104328.cms,"Indian equities traded flat on Thursday, recovering from early losses amid gains in consumption-focused stocks fueled by festive season expectations. Foreign outflows and U.S. visa restrictions created caution in the market. While broader markets showed posit…",negative,0.873307
2025-09-25,Advance AgroLife IPO to open on Sep 30; price band set at Rs 95-Rs 100/share,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/advance-agrolife-ipo-to-open-on-sep-30-price-band-set-at-rs-95-rs-100/share/articleshow/124112171.cms,Advance Agrolife Limited is launching its IPO. The price is set between Rs 95 and Rs 100 per share. The IPO will open on September 30 and close on October 3. The company aims to raise Rs 193 crore through this initial share sale. The raised capital will suppo…,neutral,0.921176
2025-09-25,HSBC says quantum computing trial helps bond trading,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/hsbc-says-quantum-computing-trial-helps-bond-trading/articleshow/124103055.cms,"HSBC, Europe's largest bank, has reported promising results from a quantum computing trial in bond trading, conducted in partnership with IBM. The pilot project demonstrated a 34% improvement in predicting bond trade execution likelihood, offering a competiti…",positive,0.951355
2025-09-25,Gujarat Peanut IPO opens today: All you need to know before subscription,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/gujarat-peanut-ipo-opens-today-all-you-need-to-know-before-subscription/articleshow/124102970.cms,Gujarat Peanut and Agri Products launches its IPO today. The IPO will close on Monday. The price is fixed at Rs 80 per share. The IPO consists of a fresh issue of 29.76 lakh shares. The company will use the funds to purchase machinery and for working capital.…,neutral,0.955342
2025-09-25,"India bonds trade flat before debt sale, auction calendar",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/india-bonds-trade-flat-before-debt-sale-auction-calendar/articleshow/124104997.cms,Indian government bonds are trading narrowly. Market participants are awaiting debt supply details. The borrowing calendar for the fiscal second half is expected soon. New Delhi will issue 15-year and 40-year bonds. The Reserve Bank of India's monetary policy…,neutral,0.801707
2025-09-25,"JSW Group eyes $790 million bond issue to fund acquisition, bankers say",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/jsw-group-eyes-790-million-bond-issue-to-fund-acquisition-bankers-say/articleshow/124104747.cms,JSW Group is set to raise 70 billion rupees. The fund raising will be through zero-coupon bonds. JTPM Metal Traders will issue these bonds. The aim is to finance JSW Paints' acquisition. They are acquiring a stake in Akzo Nobel India. The bond issuance is exp…,neutral,0.94676
2025-09-25,Standard Chartered to launch US dollar clearance from GIFT city on October 7: CEO,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/forex/forex-news/standard-chartered-to-launch-us-dollar-clearance-from-gift-city-on-october-7-ceo/articleshow/124108856.cms,"Standard Chartered India to launch US dollar clearance from GIFT city on October 7, CEO says.",neutral,0.598711
2025-09-25,"Nifty breaks below 25,000 mark as markets tumble for 5th straight session",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nifty-breaks-below-25000-mark-as-markets-tumble-for-5th-straight-session/article70093097.ece,Concerns over US’ H-1B visa fee hike and persistent FII selling continued to weigh heavily on market sentiment,negative,0.963433
2025-09-25,"Sensex, Nifty slip below key levels as selling pressure intensifies",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/sensex-nifty-slip-below-key-levels-as-selling-pressure-intensifies/article70092632.ece,"Benchmark indices slide below 25,000 as selling pressure mounts, Nifty Bank resilient, Tata Motors leads losers.",negative,0.958213
2025-09-25,"Nifty Prediction Today – September 25, 2025: Nifty futures: Intraday trend unclear at the moment",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-september-25-2025-nifty-futures-intraday-trend-unclear-at-the-moment/article70091948.ece,"Nifty 50 opens slightly lower, with top gainers Bharat Electronics and Hindalco Industries, and top losers Tata Motors and Asian Paints.",negative,0.964869
2025-09-25,"Muthoot Finance, Bajaj Finance, and 2 more stocks witness 5-year swing high breakouts",NewsAPI - Economictimes.com,https://m.economictimes.com/markets/stocks/news/muthoot-finance-bajaj-finance-and-2-more-stocks-witness-5-year-swing-high-breakouts/taking-stock/slideshow/124104234.cms,"In the Nifty500 pack, four stocks closed at a 5-year swing high on September 24, signalling bullish momentum, according to stockedge.com's technical scan data.A 5-year swing high refers to the highest price a stock has reached within a five-year period. It se…",positive,0.655999
2025-09-25,"Reliance Consumer Products inks ₹40,000-cr deal with Centre to build AI-driven food parks across India",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/companies/reliance-consumer-products-inks-40000-cr-deal-with-centre-to-build-ai-driven-food-parks-across-india/article70092486.ece,"Reliance Consumer Products Ltd (RCPL) on Thursday signed a ₹40,000-crore agreement with the Food Processing Industries Ministry to establish integrated food manufacturing facilities across the country, according to sources.",positive,0.928747
2025-09-25,"Q2 Results Calendar: TCS, HCLTech, Infosys To Announce Quarterly Earnings, Interim Dividend On This Date",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/quarterly-earnings/q2-results-calendar-tcs-hcltech-infosys-to-announce-quarterly-earnings-interim-dividend-on-this-date,"Several leading Indian IT companies are gearing up to announce their financial results for the second quarter of FY26 (June to September 2025), with board meetings scheduled throughout October for result approvals. Many firms are also expected to declare inte…",neutral,0.933598
2025-09-25,"KPI Green Energy secures ₹3,200 cr finance facility from SBI",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/companies/kpi-green-energy-secures-3200-cr-finance-facility-from-sbi/article70092520.ece,The sanctioned facilities will support two renewable projects — a 250 MW (AC)/ 350 MWp (DC) solar power project and a 370 MW hybrid power project,neutral,0.72019
2025-09-25,IT stocks continue to reel under pressure for 4th day on H-1B visa fee concerns,NewsAPI - The Times of India,https://economictimes.indiatimes.com/tech/information-tech/it-stocks-continue-to-reel-under-pressure-for-4th-day-on-h-1b-visa-fee-concerns/articleshow/124121299.cms,IT stocks continued to slide for the fourth day in a row on Thursday as the staggering hike in US H-1B visa fees continues to hurt investor sentiment.,negative,0.974056
2025-09-25,"Park Avenue Securities LLC Purchases Shares of 29,117 HDFC Bank Limited $HDB",NewsAPI - ETF Daily News,https://www.etfdailynews.com/2025/09/25/park-avenue-securities-llc-purchases-shares-of-29117-hdfc-bank-limited-hdb/,"Park Avenue Securities LLC acquired a new position in shares of HDFC Bank Limited (NYSE:HDB – Free Report) in the 2nd quarter, according to the company in its most recent 13F filing with the SEC. The fund acquired 29,117 shares of the bank’s stock, valued at …",neutral,0.809406
