ExpiryDate,OptionType,StrikePrice,OpenInterest,ChangeInOI,LTP,IV,OpenInterest_prev,IV_prev,OI_Daily_Change,IV_Daily_Change
04-Nov-2025,Put,23700,517.0,210.0,4.45,28.22,307.0,22.5,210.0,5.719999999999999
11-Nov-2025,Call,23700,1.0,1.0,2405.85,29.62,0.0,0.0,1.0,29.62
11-Nov-2025,Put,23700,50.0,9.0,5.45,21.57,41.0,18.66,9.0,2.91
18-Nov-2025,Put,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23700,33.0,17.0,2451.6,0.0,16.0,0.0,17.0,0.0
25-Nov-2025,Put,23700,1589.0,-32.0,15.2,18.78,1621.0,17.02,-32.0,1.7600000000000016
30-Dec-2025,Call,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23700,704.0,-15.0,40.0,16.38,719.0,16.01,-15.0,0.36999999999999744
28-Oct-2025,Call,23750,10.0,0.0,2100.0,0.0,10.0,48.72,0.0,-48.72
28-Oct-2025,Put,23750,801.0,-903.0,1.2,65.65,1704.0,30.59,-903.0,35.06
04-Nov-2025,Call,23750,1.0,0.0,2117.85,0.0,1.0,0.0,0.0,0.0
04-Nov-2025,Put,23750,67.0,39.0,6.35,29.07,28.0,21.06,39.0,8.010000000000002
11-Nov-2025,Call,23750,1.0,0.0,2086.6,0.0,1.0,0.0,0.0,0.0
11-Nov-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Nov-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23750,2.0,0.0,2203.1,0.0,2.0,0.0,0.0,0.0
25-Nov-2025,Put,23750,12.0,1.0,17.8,18.96,11.0,17.45,1.0,1.5100000000000016
30-Dec-2025,Call,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23750,66.0,2.0,43.5,16.42,64.0,0.0,2.0,16.42
28-Oct-2025,Call,23800,183.0,-87.0,2205.6,100.15,270.0,0.0,-87.0,100.15
28-Oct-2025,Put,23800,11912.0,1884.0,1.45,65.61,10028.0,29.9,1884.0,35.71
04-Nov-2025,Call,23800,5.0,3.0,2253.45,36.65,2.0,0.0,3.0,36.65
04-Nov-2025,Put,23800,1041.0,514.0,5.1,27.63,527.0,20.69,514.0,6.939999999999998
11-Nov-2025,Call,23800,3.0,1.0,2306.85,28.68,2.0,0.0,1.0,28.68
11-Nov-2025,Put,23800,43.0,43.0,6.2,21.12,0.0,0.0,43.0,21.12
18-Nov-2025,Put,23800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23800,22.0,7.0,2355.3,0.0,15.0,0.0,7.0,0.0
25-Nov-2025,Put,23800,2882.0,-126.0,15.05,18.08,3008.0,16.81,-126.0,1.2699999999999996
30-Dec-2025,Call,23800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23800,1610.0,4.0,43.0,16.12,1606.0,15.68,4.0,0.4400000000000013
28-Oct-2025,Call,23850,13.0,-1.0,2160.0,101.44,14.0,0.0,-1.0,101.44
28-Oct-2025,Put,23850,1369.0,89.0,1.8,65.79,1280.0,29.21,89.0,36.580000000000005
04-Nov-2025,Call,23850,2.0,1.0,2220.75,39.9,1.0,0.0,1.0,39.9
04-Nov-2025,Put,23850,65.0,38.0,5.5,27.35,27.0,21.32,38.0,6.030000000000001
11-Nov-2025,Call,23850,4.0,1.0,2257.15,28.17,3.0,0.0,1.0,28.17
11-Nov-2025,Put,23850,27.0,2.0,9.4,22.04,25.0,20.27,2.0,1.7699999999999996
18-Nov-2025,Put,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23850,8.0,0.0,2074.15,0.0,8.0,0.0,0.0,0.0
25-Nov-2025,Put,23850,400.0,0.0,16.15,17.97,400.0,16.85,0.0,1.1199999999999974
30-Dec-2025,Call,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23850,23.0,0.0,50.1,0.0,23.0,0.0,0.0,0.0
28-Oct-2025,Call,23900,66.0,-5.0,2108.9,98.66,71.0,0.0,-5.0,98.66
28-Oct-2025,Put,23900,3768.0,-52.0,1.7,63.94,3820.0,28.79,-52.0,35.15
04-Nov-2025,Call,23900,1.0,0.0,2165.0,37.93,1.0,0.0,0.0,37.93
04-Nov-2025,Put,23900,386.0,239.0,5.55,26.82,147.0,19.9,239.0,6.920000000000002
11-Nov-2025,Call,23900,3.0,1.0,2207.75,27.71,2.0,0.0,1.0,27.71
11-Nov-2025,Put,23900,22.0,16.0,6.65,20.49,6.0,18.46,16.0,2.0299999999999976
18-Nov-2025,Put,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23900,44.0,14.0,2194.0,0.0,30.0,0.0,14.0,0.0
25-Nov-2025,Put,23900,2249.0,-44.0,16.3,17.66,2293.0,16.59,-44.0,1.0700000000000003
30-Dec-2025,Call,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23900,1233.0,21.0,43.0,15.61,1212.0,15.16,21.0,0.4499999999999993
28-Oct-2025,Call,23950,33.0,0.0,1900.6,0.0,33.0,44.9,0.0,-44.9
28-Oct-2025,Put,23950,2402.0,630.0,1.9,63.32,1772.0,28.35,630.0,34.97
04-Nov-2025,Call,23950,2.0,1.0,2121.35,38.48,1.0,0.0,1.0,38.48
04-Nov-2025,Put,23950,97.0,52.0,4.8,25.72,45.0,20.1,52.0,5.619999999999997
11-Nov-2025,Call,23950,4.0,1.0,2158.15,27.22,3.0,0.0,1.0,27.22
11-Nov-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-Nov-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,23950,3.0,0.0,2007.3,0.0,3.0,0.0,0.0,0.0
25-Nov-2025,Put,23950,55.0,-1.0,16.6,17.38,56.0,16.57,-1.0,0.8099999999999987
30-Dec-2025,Call,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,23950,98.0,-1.0,48.0,15.73,99.0,14.87,-1.0,0.8600000000000012
28-Oct-2025,Call,24000,3504.0,-1112.0,2031.1,107.75,4616.0,0.0,-1112.0,107.75
28-Oct-2025,Put,24000,62301.0,-15126.0,2.0,62.26,77427.0,27.76,-15126.0,34.5
04-Nov-2025,Call,24000,355.0,217.0,2079.75,39.29,138.0,0.0,217.0,39.29
04-Nov-2025,Put,24000,19675.0,12976.0,5.7,25.78,6699.0,19.86,12976.0,5.920000000000002
11-Nov-2025,Call,24000,3.0,1.0,2108.6,26.73,2.0,0.0,1.0,26.73
11-Nov-2025,Put,24000,1454.0,518.0,8.1,20.24,936.0,17.08,518.0,3.16
18-Nov-2025,Put,24000,174.0,26.0,13.9,18.61,148.0,16.04,26.0,2.5700000000000003
25-Nov-2025,Call,24000,5541.0,1338.0,2188.05,18.34,4203.0,0.0,1338.0,18.34
25-Nov-2025,Put,24000,22296.0,2286.0,18.0,17.29,20010.0,16.06,2286.0,1.2300000000000004
30-Dec-2025,Call,24000,12315.666666666666,8.0,2381.0,0.0,12307.666666666666,0.0,8.0,0.0
30-Dec-2025,Put,24000,50081.666666666664,302.3333333333333,46.65,15.37,49779.333333333336,15.07,302.3333333333285,0.29999999999999893
31-Mar-2026,Call,24000,1799.0,2.0,2836.3,0.0,1797.0,0.0,2.0,0.0
31-Mar-2026,Put,24000,14554.0,491.0,123.5,15.03,14063.0,14.75,491.0,0.27999999999999936
30-Jun-2026,Call,24000,64.0,1.0,3155.0,0.0,63.0,0.0,1.0,0.0
30-Jun-2026,Put,24000,3875.0,46.0,160.05,14.73,3829.0,14.67,46.0,0.0600000000000005
29-Sep-2026,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-Dec-2026,Call,24000,134.0,2.0,4070.0,0.0,132.0,0.0,2.0,0.0
29-Dec-2026,Put,24000,1492.0,-10.0,343.8,17.46,1502.0,17.48,-10.0,-0.019999999999999574
29-Jun-2027,Call,24000,8.0,0.0,3850.0,0.0,8.0,0.0,0.0,0.0
29-Jun-2027,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Dec-2027,Put,24000,57.0,5.0,650.0,21.34,52.0,21.27,5.0,0.07000000000000028
27-Jun-2028,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Dec-2028,Put,24000,24.0,0.0,888.05,0.0,24.0,0.0,0.0,0.0
26-Jun-2029,Put,24000,0.3333333333333333,0.0,694.05,0.0,0.3333333333333333,0.0,0.0,0.0
24-Dec-2029,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Jun-2030,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Oct-2025,Call,24050,27.0,-2.0,1938.9,74.49,29.0,0.0,-2.0,74.49
28-Oct-2025,Put,24050,3516.0,2111.0,2.0,60.81,1405.0,27.39,2111.0,33.42
04-Nov-2025,Call,24050,3.0,1.0,2025.05,37.64,2.0,16.54,1.0,21.1
04-Nov-2025,Put,24050,362.0,39.0,5.8,25.28,323.0,19.03,39.0,6.25
11-Nov-2025,Call,24050,3.0,1.0,2058.95,26.22,2.0,0.0,1.0,26.22
11-Nov-2025,Put,24050,12.0,5.0,6.45,19.14,7.0,16.62,5.0,2.5199999999999996
18-Nov-2025,Put,24050,1.0,0.0,30.45,0.0,1.0,0.0,0.0,0.0
25-Nov-2025,Call,24050,5.0,0.0,1915.45,0.0,5.0,0.0,0.0,0.0
25-Nov-2025,Put,24050,86.0,-15.0,16.8,16.74,101.0,15.95,-15.0,0.7899999999999991
02-Dec-2025,Put,24050,2.0,2.0,40.3,18.24,0.0,0.0,2.0,18.24
30-Dec-2025,Call,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,24050,32.0,-6.0,48.5,15.25,38.0,14.89,-6.0,0.35999999999999943
28-Oct-2025,Call,24100,141.0,-17.0,1930.0,102.84,158.0,0.0,-17.0,102.84
28-Oct-2025,Put,24100,4421.0,-2800.0,2.1,59.71,7221.0,26.36,-2800.0,33.35
04-Nov-2025,Call,24100,14.0,12.0,1970.0,35.91,2.0,0.0,12.0,35.91
04-Nov-2025,Put,24100,1184.0,424.0,4.3,23.68,760.0,18.72,424.0,4.960000000000001
11-Nov-2025,Call,24100,2.0,0.0,1874.15,0.0,2.0,0.0,0.0,0.0
11-Nov-2025,Put,24100,24.0,17.0,7.5,19.15,7.0,16.3,17.0,2.849999999999998
18-Nov-2025,Put,24100,3.0,0.0,15.55,0.0,3.0,16.05,0.0,-16.05
25-Nov-2025,Call,24100,26.0,8.0,2052.2,0.0,18.0,0.0,8.0,0.0
25-Nov-2025,Put,24100,1166.0,-45.0,20.1,16.96,1211.0,16.11,-45.0,0.8500000000000014
02-Dec-2025,Put,24100,23.0,9.0,23.0,15.91,14.0,15.34,9.0,0.5700000000000003
30-Dec-2025,Call,24100,2.0,0.0,2262.85,0.0,2.0,0.0,0.0,0.0
30-Dec-2025,Put,24100,1998.0,-24.0,49.0,15.02,2022.0,14.55,-24.0,0.46999999999999886
28-Oct-2025,Call,24150,39.0,3.0,1836.85,68.12,36.0,0.0,3.0,68.12
28-Oct-2025,Put,24150,1418.0,17.0,2.0,57.91,1401.0,25.76,17.0,32.14999999999999
04-Nov-2025,Call,24150,3.0,1.0,1924.05,35.9,2.0,0.0,1.0,35.9
04-Nov-2025,Put,24150,45.0,45.0,5.5,23.95,0.0,0.0,45.0,23.95
11-Nov-2025,Call,24150,3.0,1.0,1960.05,25.27,2.0,0.0,1.0,25.27
11-Nov-2025,Put,24150,5.0,2.0,6.75,18.42,3.0,17.8,2.0,0.620000000000001
18-Nov-2025,Put,24150,19.0,0.0,16.0,0.0,19.0,0.0,0.0,0.0
25-Nov-2025,Call,24150,5.0,0.0,1812.85,0.0,5.0,0.0,0.0,0.0
25-Nov-2025,Put,24150,108.0,3.0,19.15,16.46,105.0,15.6,3.0,0.8600000000000012
02-Dec-2025,Put,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,24150,52.0,11.0,57.3,15.32,41.0,14.61,11.0,0.7100000000000009
28-Oct-2025,Call,24200,207.0,-76.0,1811.3,88.19,283.0,0.0,-76.0,88.19
28-Oct-2025,Put,24200,13161.0,-1560.0,2.1,56.8,14721.0,25.16,-1560.0,31.639999999999997
04-Nov-2025,Call,24200,35.0,26.0,1860.05,32.37,9.0,0.0,26.0,32.37
04-Nov-2025,Put,24200,3066.0,1293.0,9.8,25.58,1773.0,17.49,1293.0,8.09
11-Nov-2025,Call,24200,3.0,1.0,1910.35,24.75,2.0,0.0,1.0,24.75
11-Nov-2025,Put,24200,407.0,63.0,8.65,18.71,344.0,16.11,63.0,2.6000000000000014
18-Nov-2025,Put,24200,35.0,3.0,14.3,17.18,32.0,15.27,3.0,1.9100000000000001
25-Nov-2025,Call,24200,161.0,17.0,1960.0,0.0,144.0,0.0,17.0,0.0
25-Nov-2025,Put,24200,3879.0,-27.0,20.0,16.24,3906.0,15.0,-27.0,1.2399999999999984
02-Dec-2025,Put,24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24200,2.0,1.0,2092.0,0.0,1.0,0.0,1.0,0.0
30-Dec-2025,Put,24200,2639.0,-26.0,52.0,14.7,2665.0,14.36,-26.0,0.33999999999999986
28-Oct-2025,Call,24250,51.0,1.0,1739.05,67.8,50.0,39.17,1.0,28.629999999999995
28-Oct-2025,Put,24250,1647.0,-224.0,2.1,55.34,1871.0,24.73,-224.0,30.610000000000003
04-Nov-2025,Call,24250,3.0,1.0,1802.4,29.89,2.0,17.94,1.0,11.95
04-Nov-2025,Put,24250,358.0,100.0,5.4,22.75,258.0,18.05,100.0,4.699999999999999
11-Nov-2025,Call,24250,3.0,0.0,1654.95,0.0,3.0,0.0,0.0,0.0
11-Nov-2025,Put,24250,1.0,0.0,27.35,0.0,1.0,0.0,0.0,0.0
18-Nov-2025,Put,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Nov-2025,Call,24250,4.0,0.0,1734.35,0.0,4.0,0.0,0.0,0.0
25-Nov-2025,Put,24250,137.0,2.0,20.45,15.97,135.0,15.45,2.0,0.5200000000000014
02-Dec-2025,Put,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Put,24250,83.0,-2.0,53.0,14.5,85.0,14.1,-2.0,0.40000000000000036
28-Oct-2025,Call,24300,478.0,-20.0,1727.1,92.69,498.0,0.0,-20.0,92.69
28-Oct-2025,Put,24300,14050.0,-1449.0,2.2,54.19,15499.0,23.74,-1449.0,30.45
04-Nov-2025,Call,24300,23.0,14.0,1775.0,33.72,9.0,21.16,14.0,12.559999999999999
04-Nov-2025,Put,24300,1747.0,651.0,6.25,22.67,1096.0,17.42,651.0,5.25
11-Nov-2025,Call,24300,3.0,1.0,1811.55,23.8,2.0,0.0,1.0,23.8
11-Nov-2025,Put,24300,138.0,38.0,9.05,17.96,100.0,15.66,38.0,2.3000000000000007
18-Nov-2025,Put,24300,165.0,128.0,13.7,16.28,37.0,15.17,128.0,1.1100000000000012
25-Nov-2025,Call,24300,84.0,3.0,1890.0,16.13,81.0,0.0,3.0,16.13
25-Nov-2025,Put,24300,3430.0,-1095.0,22.5,15.91,4525.0,14.77,-1095.0,1.1400000000000006
02-Dec-2025,Put,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24300,1.0,0.0,1510.0,0.0,1.0,0.0,0.0,0.0
30-Dec-2025,Put,24300,2107.0,-9.0,52.35,14.19,2116.0,14.2,-9.0,-0.009999999999999787
28-Oct-2025,Call,24350,103.0,0.0,1650.0,74.57,103.0,23.52,0.0,51.05
28-Oct-2025,Put,24350,4059.0,933.0,2.2,52.73,3126.0,23.12,933.0,29.609999999999996
04-Nov-2025,Call,24350,3.0,1.0,1710.1,30.14,2.0,18.03,1.0,12.11
04-Nov-2025,Put,24350,268.0,131.0,6.25,22.09,137.0,17.21,131.0,4.879999999999999
11-Nov-2025,Call,24350,3.0,1.0,1762.4,23.35,2.0,0.0,1.0,23.35
11-Nov-2025,Put,24350,1.0,0.0,30.1,0.0,1.0,0.0,0.0,0.0
18-Nov-2025,Put,24350,5.0,0.0,27.85,0.0,5.0,0.0,0.0,0.0
25-Nov-2025,Call,24350,4.0,0.0,1627.95,0.0,4.0,0.0,0.0,0.0
25-Nov-2025,Put,24350,288.0,-44.0,21.7,15.45,332.0,15.08,-44.0,0.3699999999999992
02-Dec-2025,Put,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24350,3.0,0.0,1490.25,0.0,3.0,0.0,0.0,0.0
30-Dec-2025,Put,24350,147.0,27.0,57.65,14.26,120.0,14.1,27.0,0.16000000000000014
28-Oct-2025,Call,24400,350.0,-40.0,1615.0,82.14,390.0,0.0,-40.0,82.14
28-Oct-2025,Put,24400,20249.0,-3483.0,2.05,50.81,23732.0,22.66,-3483.0,28.150000000000002
04-Nov-2025,Call,24400,18.0,12.0,1675.0,32.15,6.0,0.0,12.0,32.15
04-Nov-2025,Put,24400,2044.0,872.0,6.5,21.64,1172.0,16.63,872.0,5.010000000000002
11-Nov-2025,Call,24400,3.0,1.0,1710.95,22.58,2.0,0.0,1.0,22.58
11-Nov-2025,Put,24400,236.0,62.0,9.1,17.1,174.0,15.18,62.0,1.9200000000000017
18-Nov-2025,Put,24400,29.0,0.0,17.5,16.24,29.0,14.66,0.0,1.5799999999999983
25-Nov-2025,Call,24400,121.0,19.0,1790.0,15.31,102.0,0.0,19.0,15.31
25-Nov-2025,Put,24400,3407.0,-1314.0,26.0,15.66,4721.0,14.81,-1314.0,0.8499999999999996
02-Dec-2025,Put,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24400,3.0,0.0,1849.95,0.0,3.0,0.0,0.0,0.0
30-Dec-2025,Put,24400,1798.0,-35.0,59.35,14.09,1833.0,13.73,-35.0,0.35999999999999943
28-Oct-2025,Call,24450,149.0,-1.0,1538.35,60.05,150.0,0.0,-1.0,60.05
28-Oct-2025,Put,24450,5424.0,1448.0,2.2,49.79,3976.0,21.86,1448.0,27.93
04-Nov-2025,Call,24450,5.0,1.0,1615.4,29.67,4.0,17.35,1.0,12.32
04-Nov-2025,Put,24450,290.0,127.0,7.25,21.43,163.0,16.51,127.0,4.919999999999998
11-Nov-2025,Call,24450,4.0,1.0,1661.6,22.1,3.0,0.0,1.0,22.1
11-Nov-2025,Put,24450,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0
18-Nov-2025,Put,24450,10.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0
25-Nov-2025,Call,24450,15.0,0.0,1545.95,0.0,15.0,0.0,0.0,0.0
25-Nov-2025,Put,24450,223.0,-78.0,25.1,15.19,301.0,14.56,-78.0,0.629999999999999
02-Dec-2025,Put,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24450,6.0,0.0,1802.8,0.0,6.0,0.0,0.0,0.0
30-Dec-2025,Put,24450,96.0,30.0,62.2,13.98,66.0,0.0,30.0,13.98
28-Oct-2025,Call,24500,11472.0,-753.0,1535.0,87.49,12225.0,0.0,-753.0,87.49
28-Oct-2025,Put,24500,117122.0,-328.0,2.4,48.86,117450.0,21.38,-328.0,27.48
04-Nov-2025,Call,24500,404.0,276.0,1584.45,32.06,128.0,0.0,276.0,32.06
04-Nov-2025,Put,24500,18731.0,7262.0,7.35,20.88,11469.0,16.65,7262.0,4.23
11-Nov-2025,Call,24500,43.0,3.0,1597.05,19.29,40.0,20.23,3.0,-0.9400000000000013
11-Nov-2025,Put,24500,1295.0,495.0,10.9,16.72,800.0,14.92,495.0,1.799999999999999
18-Nov-2025,Put,24500,306.0,188.0,20.85,16.0,118.0,14.69,188.0,1.3100000000000005
25-Nov-2025,Call,24500,1748.0,135.0,1701.0,15.8,1613.0,0.0,135.0,15.8
25-Nov-2025,Put,24500,19078.0,-3374.0,26.9,15.04,22452.0,14.39,-3374.0,0.6499999999999986
02-Dec-2025,Put,24500,84.0,10.0,33.95,14.54,74.0,14.03,10.0,0.5099999999999998
30-Dec-2025,Call,24500,586.0,-5.0,1906.45,8.87,591.0,0.0,-5.0,8.87
30-Dec-2025,Put,24500,13242.0,216.0,65.8,13.91,13026.0,13.85,216.0,0.0600000000000005
28-Oct-2025,Call,24550,152.0,-3.0,1501.75,91.94,155.0,0.0,-3.0,91.94
28-Oct-2025,Put,24550,6422.0,1060.0,2.4,47.37,5362.0,20.72,1060.0,26.65
04-Nov-2025,Call,24550,4.0,1.0,1522.6,29.39,3.0,16.6,1.0,12.79
04-Nov-2025,Put,24550,390.0,214.0,7.65,20.42,176.0,16.39,214.0,4.030000000000001
11-Nov-2025,Call,24550,4.0,1.0,1566.85,21.65,3.0,0.0,1.0,21.65
11-Nov-2025,Put,24550,24.0,0.0,14.9,0.0,24.0,14.47,0.0,-14.47
18-Nov-2025,Put,24550,11.0,1.0,18.55,15.23,10.0,0.0,1.0,15.23
25-Nov-2025,Call,24550,22.0,0.0,1501.0,0.0,22.0,14.16,0.0,-14.16
25-Nov-2025,Put,24550,354.0,-51.0,30.0,15.03,405.0,14.26,-51.0,0.7699999999999996
02-Dec-2025,Put,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24550,3.0,0.0,1716.1,0.0,3.0,0.0,0.0,0.0
30-Dec-2025,Put,24550,86.0,21.0,68.15,13.76,65.0,13.63,21.0,0.129999999999999
28-Oct-2025,Call,24600,4727.0,-41.0,1438.15,84.27,4768.0,0.0,-41.0,84.27
28-Oct-2025,Put,24600,40387.0,-14423.0,2.6,46.37,54810.0,20.2,-14423.0,26.169999999999998
04-Nov-2025,Call,24600,71.0,42.0,1471.0,28.33,29.0,0.0,42.0,28.33
04-Nov-2025,Put,24600,5014.0,3213.0,7.8,19.89,1801.0,15.36,3213.0,4.530000000000001
11-Nov-2025,Call,24600,4.0,1.0,1515.8,20.94,3.0,0.0,1.0,20.94
11-Nov-2025,Put,24600,424.0,159.0,12.25,16.15,265.0,13.89,159.0,2.259999999999998
18-Nov-2025,Put,24600,62.0,7.0,19.9,15.04,55.0,14.18,7.0,0.8599999999999994
25-Nov-2025,Call,24600,643.0,135.0,1567.25,0.0,508.0,0.0,135.0,0.0
25-Nov-2025,Put,24600,5389.0,-78.0,30.3,14.69,5467.0,14.02,-78.0,0.6699999999999999
02-Dec-2025,Put,24600,2.0,0.0,55.0,0.0,2.0,13.97,0.0,-13.97
30-Dec-2025,Call,24600,3.0,-1.0,1795.3,0.0,4.0,0.0,-1.0,0.0
30-Dec-2025,Put,24600,1742.0,-23.0,72.75,13.72,1765.0,13.54,-23.0,0.1800000000000015
28-Oct-2025,Call,24650,270.0,-60.0,1367.0,72.65,330.0,0.0,-60.0,72.65
28-Oct-2025,Put,24650,8402.0,-109.0,2.5,44.64,8511.0,20.0,-109.0,24.64
04-Nov-2025,Call,24650,8.0,3.0,1406.0,24.85,5.0,0.0,3.0,24.85
04-Nov-2025,Put,24650,466.0,89.0,8.3,19.49,377.0,14.64,89.0,4.849999999999998
11-Nov-2025,Call,24650,9.0,1.0,1466.15,20.41,8.0,0.0,1.0,20.41
11-Nov-2025,Put,24650,37.0,-7.0,12.85,15.83,44.0,14.02,-7.0,1.8100000000000005
18-Nov-2025,Put,24650,23.0,11.0,28.55,15.82,12.0,13.8,11.0,2.0199999999999996
25-Nov-2025,Call,24650,43.0,1.0,1505.75,0.0,42.0,0.0,1.0,0.0
25-Nov-2025,Put,24650,425.0,-70.0,31.5,14.45,495.0,13.94,-70.0,0.5099999999999998
02-Dec-2025,Put,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24650,3.0,0.0,1626.25,0.0,3.0,0.0,0.0,0.0
30-Dec-2025,Put,24650,118.0,39.0,75.05,13.56,79.0,13.45,39.0,0.11000000000000121
28-Oct-2025,Call,24700,13515.0,-151.0,1337.7,79.5,13666.0,0.0,-151.0,79.5
28-Oct-2025,Put,24700,56214.0,-546.0,2.65,43.48,56760.0,19.46,-546.0,24.019999999999996
04-Nov-2025,Call,24700,269.0,38.0,1367.65,26.21,231.0,0.0,38.0,26.21
04-Nov-2025,Put,24700,5589.0,2510.0,8.15,18.82,3079.0,14.84,2510.0,3.9800000000000004
11-Nov-2025,Call,24700,13.0,0.0,1403.25,18.11,13.0,0.0,0.0,18.11
11-Nov-2025,Put,24700,411.0,60.0,13.65,15.54,351.0,13.94,60.0,1.5999999999999996
18-Nov-2025,Put,24700,119.0,15.0,21.45,14.45,104.0,13.7,15.0,0.75
25-Nov-2025,Call,24700,706.0,-9.0,1492.0,13.11,715.0,0.0,-9.0,13.11
25-Nov-2025,Put,24700,5407.0,154.0,32.4,14.16,5253.0,13.84,154.0,0.3200000000000003
02-Dec-2025,Put,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24700,58.0,1.0,1731.1,10.41,57.0,0.0,1.0,10.41
30-Dec-2025,Put,24700,1756.0,325.0,76.8,13.36,1431.0,13.33,325.0,0.02999999999999936
28-Oct-2025,Call,24750,4734.0,-21.0,1275.0,71.99,4755.0,0.0,-21.0,71.99
28-Oct-2025,Put,24750,11308.0,1707.0,2.6,41.86,9601.0,18.64,1707.0,23.22
04-Nov-2025,Call,24750,43.0,0.0,1309.55,24.03,43.0,0.0,0.0,24.03
04-Nov-2025,Put,24750,1410.0,997.0,7.9,18.12,413.0,15.24,997.0,2.880000000000001
11-Nov-2025,Call,24750,6.0,1.0,1370.8,19.79,5.0,9.04,1.0,10.75
11-Nov-2025,Put,24750,101.0,6.0,13.1,14.95,95.0,13.81,6.0,1.1399999999999988
18-Nov-2025,Put,24750,11.0,-6.0,26.35,14.68,17.0,0.0,-6.0,14.68
25-Nov-2025,Call,24750,68.0,0.0,1349.45,0.0,68.0,0.0,0.0,0.0
25-Nov-2025,Put,24750,629.0,-7.0,35.65,14.1,636.0,13.69,-7.0,0.41000000000000014
02-Dec-2025,Put,24750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-Dec-2025,Call,24750,7.0,0.0,1497.15,0.0,7.0,0.0,0.0,0.0
30-Dec-2025,Put,24750,133.0,56.0,83.4,13.39,77.0,13.36,56.0,0.030000000000001137
28-Oct-2025,Call,24800,12706.0,-844.0,1234.15,73.5,13550.0,0.0,-844.0,73.5
28-Oct-2025,Put,24800,66473.0,-19777.0,2.8,40.76,86250.0,18.12,-19777.0,22.639999999999997
04-Nov-2025,Call,24800,497.0,148.0,1295.45,28.61,349.0,0.0,148.0,28.61
04-Nov-2025,Put,24800,11422.0,5275.0,8.5,17.74,6147.0,14.01,5275.0,3.7299999999999986
11-Nov-2025,Call,24800,6.0,1.0,1305.95,17.37,5.0,9.71,1.0,7.66
11-Nov-2025,Put,24800,760.0,279.0,16.7,15.19,481.0,13.2,279.0,1.9900000000000002
18-Nov-2025,Put,24800,92.0,22.0,25.75,14.18,70.0,13.26,22.0,0.9199999999999999
