ExpiryDate,OptionType,StrikePrice,OpenInterest,ChangeInOI,LTP,IV,OI_Daily_Change,IV_Daily_Change
02-Dec-2025,Call,25950,75.0,75.0,509.45,13.23443910305309,0.0,0.0
02-Dec-2025,Call,26000,2475.0,2475.0,464.15,12.665907821357559,0.0,0.0
02-Dec-2025,Call,26250,75.0,75.0,342.8,12.520971182123988,0.0,0.0
02-Dec-2025,Call,26300,225.0,225.0,319.1,12.427650408712902,0.0,0.0
02-Dec-2025,Call,26350,300.0,300.0,359.8,14.239001673554014,0.0,0.0
02-Dec-2025,Call,26400,975.0,975.0,256.35,11.683243899835135,0.0,0.0
02-Dec-2025,Call,26500,600.0,600.0,212.6,11.378337564621122,0.0,0.0
02-Dec-2025,Call,26700,1275.0,1275.0,149.65,11.172120436102897,0.0,0.0
02-Dec-2025,Call,26800,2400.0,2400.0,123.35,11.058507952286769,0.0,0.0
02-Dec-2025,Call,27550,75.0,75.0,61.4,13.515116155011764,0.0,0.0
02-Dec-2025,Put,24500,4125.0,4050.0,44.95,13.675862981317637,4050.0,-0.5939283850182058
02-Dec-2025,Put,24950,1125.0,1125.0,69.95,12.033273154010649,0.0,0.0
02-Dec-2025,Put,25500,675.0,675.0,164.55,11.245662657744926,0.0,0.0
02-Dec-2025,Put,25600,75.0,75.0,144.5,9.548315905237793,0.0,0.0
02-Dec-2025,Put,25650,300.0,300.0,160.2,9.57210612819467,0.0,0.0
02-Dec-2025,Put,25700,2250.0,2250.0,213.45,10.765599901609532,0.0,0.0
02-Dec-2025,Put,25750,150.0,150.0,175.65,9.004851689493574,0.0,0.0
02-Dec-2025,Put,25800,4875.0,4575.0,246.3,10.632539078018663,4575.0,-0.4867091383598634
02-Dec-2025,Put,25850,225.0,225.0,206.45,8.814145909976283,0.0,0.0
02-Dec-2025,Put,25900,375.0,375.0,255.95,9.6897560109796,0.0,0.0
02-Dec-2025,Put,25950,375.0,375.0,285.6,9.918815043432765,0.0,0.0
02-Dec-2025,Put,26000,9300.0,9300.0,318.8,10.214142087598447,0.0,0.0
02-Dec-2025,Put,26050,150.0,150.0,300.0,8.952098562619613,0.0,0.0
02-Dec-2025,Put,26100,1125.0,1125.0,353.3,9.766746628387448,0.0,0.0
02-Dec-2025,Put,26150,525.0,525.0,367.55,9.403259823907911,0.0,0.0
02-Dec-2025,Put,26200,1725.0,1725.0,361.85,8.407816354780177,0.0,0.0
02-Dec-2025,Put,26250,450.0,450.0,352.75,0.0,0.0,0.0
02-Dec-2025,Put,26300,600.0,600.0,378.85,0.0,0.0,0.0
04-Nov-2025,Call,24000,6450.0,3750.0,1985.0,29.987544691587242,3750.0,29.987544691587242
04-Nov-2025,Call,24050,75.0,,1755.1,0.0,0.0,0.0
04-Nov-2025,Call,24100,75.0,,1721.35,0.0,0.0,0.0
04-Nov-2025,Call,24150,75.0,,1672.65,0.0,0.0,0.0
04-Nov-2025,Call,24200,225.0,75.0,1960.0,44.80128840375555,75.0,44.80128840375555
04-Nov-2025,Call,24250,75.0,,1571.25,0.0,0.0,0.0
04-Nov-2025,Call,24300,75.0,,1523.65,0.0,0.0,0.0
04-Nov-2025,Call,24350,75.0,,1468.8,0.0,0.0,0.0
04-Nov-2025,Call,24400,75.0,,1428.05,0.0,0.0,0.0
04-Nov-2025,Call,24450,225.0,,1514.65,21.077408546455157,0.0,-0.4975883226317386
04-Nov-2025,Call,24500,2925.0,,1598.0,34.87108707026899,0.0,12.015521684368924
04-Nov-2025,Call,24550,150.0,,1414.95,19.944619006597158,0.0,-0.49291308424221825
04-Nov-2025,Call,24600,975.0,,1355.0,17.40185463538701,0.0,-1.0964877573130565
04-Nov-2025,Call,24650,375.0,,1310.6,17.97880373269729,0.0,-0.7183154539604715
04-Nov-2025,Call,24700,2550.0,-75.0,1320.0,24.865351416551736,-75.0,6.668894149237861
04-Nov-2025,Call,24750,750.0,,1196.85,13.576420451224969,0.0,-1.999016451383378
04-Nov-2025,Call,24800,17850.0,225.0,1212.0,22.642946347284322,225.0,22.642946347284322
04-Nov-2025,Call,24850,900.0,,1072.4,0.0,0.0,0.0
04-Nov-2025,Call,24900,18825.0,9750.0,1115.0,21.501064074118247,9750.0,7.5551996729643065
04-Nov-2025,Call,24950,2700.0,-150.0,1188.5,30.441875534001326,-150.0,15.773746173468524
04-Nov-2025,Call,25000,54525.0,10875.0,1022.35,20.706247470872665,10875.0,10.243080370421335
04-Nov-2025,Call,25050,2475.0,,938.15,16.71453265918847,0.0,0.06145458836362039
04-Nov-2025,Call,25100,34950.0,3900.0,934.0,20.176169966723307,3900.0,4.463764178951974
04-Nov-2025,Call,25150,3150.0,-450.0,877.5,18.872432127948034,-450.0,2.5910792812424255
04-Nov-2025,Call,25200,79500.0,750.0,824.25,17.83605878608176,750.0,3.126071722881015
04-Nov-2025,Call,25250,8250.0,,905.0,26.128433307785937,0.0,11.405256973336659
04-Nov-2025,Call,25300,74475.0,-4950.0,732.1,16.876295208974135,-4950.0,6.492562923331231
04-Nov-2025,Call,25350,20475.0,-4875.0,688.0,16.501645399724882,-4875.0,4.898515132303983
04-Nov-2025,Call,25400,69825.0,-1950.0,637.05,15.605951913493266,-1950.0,6.985821761010122
04-Nov-2025,Call,25450,17025.0,-900.0,600.1,15.663098088073085,-900.0,3.22492996459029
04-Nov-2025,Call,25500,307200.0,18675.0,542.55,14.286327926663406,18675.0,4.086464291846658
04-Nov-2025,Call,25550,11625.0,-8550.0,508.55,14.44186947572548,-8550.0,4.183868739307721
04-Nov-2025,Call,25600,134250.0,12000.0,467.55,14.077269449953617,12000.0,4.359135114478574
04-Nov-2025,Call,25650,19650.0,-7275.0,435.35,14.181923660131499,-7275.0,4.170711947927485
04-Nov-2025,Call,25700,180225.0,43725.0,387.0,13.270214222787413,43725.0,3.24927834069603
04-Nov-2025,Call,25750,27375.0,-14400.0,354.1,13.194308421339047,-14400.0,3.5477043019013
04-Nov-2025,Call,25800,314100.0,-16275.0,313.85,12.632560077013178,-16275.0,3.1424908783799843
04-Nov-2025,Call,25850,74325.0,-52125.0,283.15,12.521359077898733,-52125.0,3.008801353969325
04-Nov-2025,Call,25900,349800.0,-23250.0,247.05,12.034039166675067,-23250.0,2.5984880672570547
04-Nov-2025,Call,25950,158400.0,42300.0,221.6,12.028700943160338,42300.0,2.6777200866154143
04-Nov-2025,Call,26000,1374900.0,564150.0,194.0,11.813871294440538,564150.0,2.395129632809873
04-Nov-2025,Call,26050,236475.0,185475.0,170.5,11.721677130081108,185475.0,2.3885198049891514
04-Nov-2025,Call,26100,794550.0,571275.0,147.75,11.570334680837508,571275.0,2.172892012982535
