date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-20,FPIs Stay Net Buyers For Third Straight Session On Diwali,NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/fpis-stay-net-buyers-for-third-straight-session-on-diwali,"The foreign portfolio investors on Monday stayed net buyers of Indian shares for the third straight session. FPIs bought stocks worth approximately Rs 790.45 crore, according to provisional data from the National Stock Exchange. The domestic institutional inv…",neutral,0.908981
2025-10-20,"Diwali 2024 To Diwali 2025: Silver Outshines Gold, Crude Gives Negative Returns",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/diwali-2024-to-diwali-2025-silver-outshines-gold-crude-gives-negative-returns,"From one Diwali to the next, global commodity markets painted a contrasting picture. While precious metals glittered, energy prices dulled. Silver emerged as the top performer this Diwali, soaring 60% over the year to $52 per troy ounce, outpacing gold's 55% …",positive,0.674435
2025-10-20,Stock traders are delighted at the prospect of Trump losing his tariff war,NewsAPI - Fortune,https://fortune.com/2025/10/20/stocks-trump-tariff-trade-war/,Investors are increasingly convinced that the Fed’s rate cuts are now locked in. The notion that the U.S. Supreme Court may rule that Trump’s tariffs are illegal would be the icing on the equity cake.,negative,0.714335
2025-10-20,"Silver shortage: If silver prices dip more, should investors see it as buying opportunity?",NewsAPI - The Times of India,https://economictimes.indiatimes.com/wealth/invest/silver-shortage-if-silver-prices-dip-more-should-investors-see-it-as-buying-opportunity/articleshow/124703809.cms,"India's largest precious metal refinery, MMTC-PAMP, has run out of stock for the first time, coinciding with a fall in silver ETFs. The MCX silver spot price also dipped by 6.49% on October 20, 2025. Despite a global silver shortage and surging domestic deman…",negative,0.96232
2025-10-20,Stock markets surge for 4th day; Sensex jumps over 411 points,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets-surge-for-4th-day-sensex-jumps-over-411-points/article70184732.ece,"The 30-share BSE Sensex jumped 411.18 points or 0.49% to settle at 84,363.37, Nifty surged 133.30 points or 0.525 to 25,843.15",positive,0.866555
2025-10-20,"Market Wrap: Sensex jumps 411 pts, Nifty tops 25,800 as Reliance, HDFC Bank rally post-earnings",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-411-pts-nifty-tops-25800-as-reliance-hdfc-bank-rally-post-earnings-on-diwali-2025/articleshow/124703535.cms,"Indian stock markets saw gains for the fourth consecutive session on Monday. The Sensex and Nifty both closed higher, driven by strong performances from Reliance Industries and HDFC Bank. These companies saw a boost following their recent financial results. H…",positive,0.952432
2025-10-20,Where to invest ₹10 lakh? Experts share strategies for next year,NewsAPI - The Times of India,https://timesofindia.indiatimes.com/toi-plus/wealth/where-to-invest-10-lakh-experts-share-strategies-for-next-year/articleshow/124702858.cms,"Last year was a mixed bag for retail investors. While gold delivered strong returns, the Nifty 50 offered modest gains. Financial advisers share where to invest ₹10 lakh in the next 12 months",neutral,0.607665
2025-10-20,AMD’s Lisa Su and HP’s Enrique Lores describe how they went from ho-hum to high-end,NewsAPI - Fortune,https://fortune.com/2025/10/20/amds-lisa-su-and-hps-enrique-lores-describe-how-they-went-from-ho-hum-to-high-end/,Also: All the news and watercooler chat from Fortune.,neutral,0.925841
2025-10-20,"Nifty rallying, but portfolios down? Diwali run masks retail pain as smallcaps extend year-long slide",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-rallying-but-portfolios-down-diwali-run-masks-retail-pain-as-smallcaps-extend-year-long-slide/articleshow/124699303.cms,"The Nifty 50 is reaching new heights driven by large companies. However, many smallcap stocks are not participating in this rally. Investors are cautious due to high valuations and tight liquidity in the smallcap segment. Experts suggest patience and selectiv…",negative,0.934281
2025-10-20,"Sensex surges over 650 pts, Nifty tops 25,900 on solid bank earnings & global trade optimism",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/sensex-surges-over-650-pts-nifty-tops-25900-on-solid-bank-earnings-global-trade-optimism/articleshow/124699050.cms,Indian stock markets opened with significant gains on Monday. The Sensex and Nifty surged higher. Strong quarterly results from HDFC Bank and ICICI Bank boosted investor confidence. Global markets also showed improvement. This was driven by positive signs reg…,positive,0.956676
2025-10-20,"BL Morning report: October 20, 2025",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/multimedia/audio/bl-morning-report-october-13-2025/article70182145.ece,"Silver hits $51.25, outpacing gold; markets firm, Nifty nears resistance, Sensex positive, China's economy slows, US bank jitters.",positive,0.908301
2025-10-20,"Stocks in news: RIL, HDFC Bank, YES Bank, IndusInd Bank, RBL Bank, Jain Resource",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-ril-hdfc-bank-yes-bank-indusind-bank-rbl-bank-jain-resource/articleshow/124697652.cms,"Indian markets closed the week strong with Nifty 50 reaching a new 52-week high. Investors are now watching quarterly results from Reliance Industries, HDFC Bank, and ICICI Bank. Other companies like JSW Energy and RBL Bank also reported significant developme…",positive,0.826951
2025-10-20,Diwali Stock Market Holiday: Are NSE and BSE open or closed today for Diwali 2025? Check now,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/diwali-stock-market-holiday-are-nse-and-bse-open-or-closed-today-for-diwali-2025-check-now/articleshow/124697641.cms,"Indian stock markets will operate on October 20. A special Muhurat trading session is scheduled for October 21, marking the new Samvat year. The markets will be closed on October 22. Experts anticipate festive optimism and corporate earnings to influence mark…",neutral,0.923966
2025-10-20,Spend as well as save on Diwali by remaining financially disciplined: Here’s how to strike a financial balance,NewsAPI - The Times of India,https://economictimes.indiatimes.com/wealth/save/spend-as-well-as-save-on-diwali-by-remaining-financially-disciplined-heres-how-to-strike-a-financial-balance/articleshow/124652297.cms,"Diwali brings joy and spending. Experts advise planning, setting boundaries, and budgeting for celebrations. Thoughtful spending creates memories. Financial cleanup of portfolios is also recommended. Celebrate guilt-free if savings and insurance are in place.…",neutral,0.864031
2025-10-20,All bets on second half as Q2 disappoints: Mint survey,NewsAPI - Livemint,https://www.livemint.com/industry/q2-disappoints-earnings-optimism-for-h2-fy25-mint-market-survey-11760854463536.html,"Experts are divided on gold's future trajectory, but find IPOs the only confident bet.",neutral,0.770775
2025-10-20,Where to invest Rs 10 lakh now? Experts decode portfolio strategy for next year,NewsAPI - Economictimes.com,https://m.economictimes.com/mf/analysis/where-to-invest-rs-10-lakh-now-experts-decode-portfolio-strategy-for-next-year/articleshow/124697394.cms,"Retail investors saw a mixed year. Gold delivered strong returns, while the Nifty 50 offered modest gains. Geopolitical events and economic factors influenced these outcomes. Wealth management experts are now guiding investors on where to place ₹10 lakh in th…",neutral,0.655566
2025-10-20,Base-effect saves RIL Q2; a dilemma is now coming to the fore,NewsAPI - Livemint,https://www.livemint.com/companies/reliance-q2-dilemma-jio-reliance-retail-dark-store-quick-commerce-e-commerce-o2c-crude-oil-grasim-sebi-ipo-11760871995185.html,"Reliance Industries' Q2 FY26 consolidated performance was heavily aided by a low base in O2C, retail and Jio Platforms.",positive,0.871961
2025-10-20,50 Best Halloween Fonts for Creepy Scary Designs,NewsAPI - Graphicdesignjunction.com,https://graphicdesignjunction.com/2025/10/best-halloween-fonts-2025/,"Another beautiful collection of Halloween fonts features dark and unsettling traits. These fonts can make your Halloween more exciting and fun. 
The post 50 Best Halloween Fonts for Creepy Scary Designs first appeared on Graphic Design Junction.",neutral,0.921562
2025-10-20,ICICI Bank Ltd (IBN) Q2 2026 Earnings Call Highlights: Strong Operational Performance Amidst ...,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/icici-bank-ltd-ibn-q2-010031352.html,"ICICI Bank Ltd (IBN) showcases robust growth in core operations and asset quality, despite facing hurdles in rural and international segments.",positive,0.957616
2025-10-20,HDFC Bank Ltd (HDB) Q2 2026 Earnings Call Highlights: Strong Loan Growth Amidst Margin Pressures,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/hdfc-bank-ltd-hdb-q2-010031159.html,"HDFC Bank Ltd (HDB) reports robust loan growth and market share gains, but faces challenges with compressed margins and competitive pressures.",positive,0.805632
2025-10-20,"Muhurat trading, Q2 earnings, global cues: 8 key triggers for markets this week",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/muhurat-trading-q2-earnings-global-cues-8-key-triggers-for-markets-this-week/articleshow/124699545.cms,Indian stock markets began the week with significant gains. Strong earnings from HDFC Bank and ICICI Bank boosted investor confidence. Global sentiment improved due to easing U.S.-China trade tensions. The upcoming week includes Muhurat trading and more Q2 ea…,positive,0.934623
2025-10-20,"Stocks To Watch Today: HDFC Bank, RIL, ICICI, PNB, IndusInd, IDBI, UltraTech",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/stocks-to-watch-today-hdfc-bank-ril-icici-pnb-indusind-idbi-ultratech,"Reliance Industries Ltd., HDFC Bank Ltd., RBL Bank Ltd., IDBI Bank Ltd. and ICICI Bank Ltd. are some of the stocks that will catch investors' attention on Monday. Here are some of the notable corporate announcements that came after Friday's market hours:",neutral,0.934015
2025-10-20,"Stock to buy today: Bharti Airtel (₹2,012) – BUY",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/stock-to-buy-today-bharti-airtel-2012-buy/article70178937.ece,"Short-term bullish outlook for Bharti Airtel with potential target of ₹2,150, buy at ₹2,012, stop-loss at ₹1,960.",neutral,0.772048
2025-10-20,"HDFC Bank a value play, but growth catch-up could take quarters: Digant Haria",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/smaller-banks-and-nbfcs-expected-to-outperform-in-the-next-12-months-digant-haria/articleshow/124701569.cms,"Market expert Digant Haria observes India's financial sector's mixed performance. IndusInd Bank is consolidating post-turbulence, while life insurers are entering a market-linked returns phase. Reliance Industries faces limited upside due to scale and stake s…",negative,0.880581
2025-10-20,Stock markets surge in early trade; Sensex jumps over 700 points,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets-surge-in-early-trade-sensex-jumps-over-700-points/article70184480.ece,"Equity benchmark indices Sensex and Nifty jumped in early trade on Monday, driven by buying in blue-chips Reliance Industries, HDFC Bank and foreign fund inflows.",positive,0.935457
2025-10-20,HDFC Bank stock end flat despite 10% rise in Q2 profit,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/money-and-banking/hdfc-bank-shares-end-flat-post-q2-earnings/article70184910.ece,"HDFC Bank shares close flat post-Q2 earnings, despite a 10% profit increase, ending at ₹1,002.95 on the NSE.",negative,0.964572
2025-10-20,REER confirms undervaluation as rupee weakens to record lows,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/forex/reer-confirms-undervaluation-as-rupee-weakens-to-record-lows/articleshow/124697542.cms,"The Indian rupee's value against the US dollar has fallen significantly. Its real effective exchange rate reached its lowest point since October 2018. This makes Indian goods cheaper globally, helping exporters. The Reserve Bank of India has intervened to sta…",negative,0.955884
2025-10-20,E-commerce platform Meesho to raise $484 million in Indian IPO via fresh issue,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/e-commerce-platform-meesho-to-raise-484-million-in-indian-ipo-via-fresh-issue/articleshow/124701035.cms,"E-commerce sensation Meesho is gearing up to take its first leap into the public market with an impressive initial public offering aiming to secure 42.5 billion rupees through new share issues. This ambitious step comes amid a booming IPO scene in India, with…",positive,0.872383
2025-10-20,"European shares climb nearly 1% on banks, defence rally",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/european-shares-climb-nearly-1-on-banks-defence-rally/articleshow/124702258.cms,"European shares rose nearly 1% on Monday, underpinned by strong performances among banks and defence stocks, as investors digested a couple of corporate earnings and assessed sector-specific momentum and macro signals.",positive,0.946639
2025-10-20,India bonds steady in festive week; eyes on state debt sale,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/india-bonds-steady-in-festive-week-eyes-on-state-debt-sale/articleshow/124699597.cms,Indian government bonds saw little change as traders watched a state debt auction. Benchmark bond yields are expected to hold steady around 6.52%. Markets will be closed for Diwali. States plan to raise 170 billion rupees through bond sales. Lower inflation d…,positive,0.69702
2025-10-20,"Godrej Group company plans third debt sale in three months, eyeing $230 million",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/godrej-group-company-plans-third-debt-sale-in-three-months-eyeing-230-million/articleshow/124704744.cms,"The holding company of India's Godrej Consumer Products is set to tap the corporate bond market for the third time in as many months by the end of October, two merchant bankers said on Monday.",positive,0.664874
2025-10-20,"Q2FY26 Results This Week: HUL, Coforge, ITC Hotels, Kotak Mahindra Bank Among Firms To Declare Earnings",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/quarterly-earnings/q2fy26-results-this-week-hul-coforge-itc-hotels-kotak-mahindra-bank-among-firms-to-declare-earnings,"Some of the other companies that will declare Q2 FY26 results this week include SBI Cards, SBI Life Insurance Company, Dr Reddy's Laboratories, Laurus Labs, and Colgate Palmolive (India), among others",neutral,0.932554
2025-10-20,"Nifty eyes record high of 26,277 amid upward momentum",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-eyes-record-high-of-26277-amid-upward-momentum/articleshow/124697518.cms,"Nifty closed higher for the third consecutive week, nearing its record high of 26,277. Analysts suggest banking, financials, and consumption-themed sectors like automobiles and FMCG are strong bets. Investors are advised to buy on dips, with cautious outlook …",positive,0.785913
2025-10-20,Global finance chiefs wait for cues from a Trump-Xi summit,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/global-finance-chiefs-wait-for-cues-from-a-trump-xi-summit/articleshow/124697358.cms,Global economic outlook hangs in the balance. Finance chiefs await a potential meeting between US President Donald Trump and Chinese President Xi Jinping. Talks were dominated by trade spats and geopolitical distrust. Policymakers expressed relief that US tar…,negative,0.639427
2025-10-20,"Stock Market Highlights 20 October 2025: Sensex, Nifty settle higher; buying in Reliance Industries stock, foreign fund inflows lift markets",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-20-october-2025/article70182616.ece,"Sensex, Nifty, Share Price: Equity benchmark indices Sensex and Nifty ended higher on Monday, taking their winning run to the fourth day in a row, driven by buying in blue-chip Reliance Industries and sustained foreign fund inflows.

A sharp rally in global m…",positive,0.94544
2025-10-20,Senior citizens get 8.10% interest in this FD; see the list of banks offering highest interest rates on 5-year fixed deposits,NewsAPI - The Times of India,https://economictimes.indiatimes.com/wealth/invest/senior-citizens-get-8-10-interest-in-this-fd-see-the-list-of-banks-offering-highest-interest-rates-on-5-year-fixed-deposits/articleshow/124657938.cms,"Senior citizens in India can now secure fixed deposit interest rates as high as 8.10% for a 5-year tenure, primarily offered by small finance banks. These competitive returns are available on deposits up to Rs 3 crore, subject to TDS. While small finance bank…",neutral,0.88021
2025-10-20,Why Is ICICI Bank Share Price Falling In Trade?,NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/icici-bank-share-price-falls-in-trade-after-q2-result,"Shares of ICICI Bank have witnessed sharp cuts in trade on Monday and have fallen almost 2% on the back of second-quarter earnings, where the lender reported the weakest profit growth since September 2020. The stock is currently trading at Rs 1,409, which com…",negative,0.963921
2025-10-20,"India’s top IT firms face FY26 test amid slow growth, AI deflation and visa pain",NewsAPI - Livemint,https://www.livemint.com/industry/infotech/india-top-it-firms-face-fy26-test-amid-slow-growth-ai-deflation-visa-pain-11760774035625.html,"The big five IT companies had their weakest year in recent memory in FY25, with two reporting revenue declines and overall growth not exceeding 4.5%. Much of this was because of fewer mega deals, low demand for IT work, and geopolitical tensions prompting cli…",negative,0.975713
2025-10-20,AI-led layoffs 2025: 10 career lessons for tech professionals to survive,NewsAPI - The Times of India,https://timesofindia.indiatimes.com/education/careers/news/ai-led-layoffs-2025-10-career-lessons-for-tech-professionals-to-survive/articleshow/124704538.cms,"The rapid adoption of AI is reshaping global employment, with routine roles increasingly automated. Accenture recently laid off thousands unable to reskill in AI, while Indian IT giants like TCS, Infosys, Tech Mahindra, and Wipro have quietly reduced thousand…",negative,0.955609
2025-10-20,British Museum’s Star-Studded Fundraising Gala Interrupted by Protestor,NewsAPI - ARTnews,https://www.artnews.com/art-news/news/british-museum-fundraising-gala-interrupted-by-protestor-1234757948/,"The group Energy Embargo for Palestine interrupted the British Museum's inaugural ""Pink Ball"" with demands to end the museum's partnership with BP.",negative,0.866908
2025-10-20,Small and mid-sized banks poised for strong comeback: Digant Haria,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/small-and-mid-sized-banks-poised-for-strong-comeback-digant-haria/articleshow/124701376.cms,"India's banking sector shows renewed optimism as September quarter earnings reveal resilience and margin recovery. Large banks like ICICI are leading the charge, with smaller lenders also showing signs of asset quality bottoming out. Experts anticipate signif…",positive,0.945783
2025-10-20,Dial 1 for Disruption—BSNL's 1-rupee comeback plan rattles rivals,NewsAPI - Livemint,https://www.livemint.com/industry/telecom/bsnl-telecom-trai-tdsat-4g-1-rupee-scheme-11760770922122.html,"The dispute surrounding BSNL's new  ₹1 plan revives memories of Reliance Jio’s 2016 entry, when free offers upended the market and triggered years of tariff wars.",negative,0.91302
2025-10-20,"Robust retail, O2C performance support Reliance’s quarterly growth: Sudip Bandyopadhyay",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/robust-retail-o2c-performance-support-reliances-quarterly-growth-sudip-bandyopadhyay/articleshow/124699667.cms,"Reliance Industries showcased a robust quarterly performance, with its telecom segment leading the charge driven by strong ARPU and customer additions. The company's retail and O2C segments also performed well, supported by festive demand and GST relief. Inve…",positive,0.956513
2025-10-20,Can RIL maintain its growth momentum in 5G and O2C sectors?,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/can-ril-maintain-its-growth-momentum-in-5g-and-o2c-sectors/articleshow/124697438.cms,"Reliance Industries saw a 14% profit jump in the September quarter. Strong 5G growth, a recovering oil-to-chemicals business, and expanding retail operations fueled this success. The company is also investing significantly in new energy initiatives and artifi…",positive,0.944854
2025-10-20,RIL shares in focus as net profit rises 10% YoY in Q2,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/ril-shares-in-focus-as-net-profit-rises-10-yoy-in-q2/articleshow/124699057.cms,"RIL Share Price: Reliance Industries shares saw a significant jump on Monday. The company announced a 10% year-on-year growth in its profit after tax for the second quarter of fiscal year 2026. This strong performance was driven by its Oil-to-Chemicals, Jio, …",positive,0.954699
2025-10-20,Stable margins and fee income lift HDFC Bank’s September quarter results: Dnyanada Vaidya,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/stable-margins-and-fee-income-lift-hdfc-banks-september-quarter-results-dnyanada-vaidya/articleshow/124700075.cms,HDFC Bank reported a solid second quarter. Results surpassed market forecasts. Controlled expenses and stable margins supported the performance. Asset quality showed steady improvement. Fee income growth was robust. Treasury income also contributed positively…,positive,0.959991
2025-10-20,"HDFC Bank Q2 Results: Jefferies Raises Price Target On Strong Loan Growth, Margin Outlook",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/hdfc-bank-q2-results-jefferies-raises-price-target-on-strong-loan-growth-margin-outlook,"Improving loan growth and a positive margin outlook are some of the key driving factors behind HDFC Bank's earnings upgrade, Jefferies noted after the lender reported its September quarter results for the financial year ending March 2026 on Saturday. India's …",positive,0.949135
2025-10-20,Global banks bet billions on India amid US credit jitters,NewsAPI - Bloomberg,https://www.bloomberg.com/news/articles/2025-10-20/global-banks-bet-billions-on-india-deals-amid-us-credit-jitters,"A spate of billion-dollar deals for Indian banks has thrust the country’s financial sector into the global spotlight, at a time when US credit losses and trade tensions have rattled investors globally.",negative,0.844772
