ExpiryDate,OptionType,StrikePrice,OpenInterest,ChangeInOI,LTP,IV,OpenInterest_prev,IV_prev,OI_Daily_Change,IV_Daily_Change,date
14-Oct-2025,Call,23400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23400,32.0,25.0,6.55,14.68,32.0,14.68,0.0,0.0,2025-09-26
20-Oct-2025,Call,23400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23400,1.0,0.0,7.95,0.0,1.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23400,10.0,6.0,1710.0,0.0,10.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23400,2108.0,40.0,21.8,14.43,2108.0,14.43,0.0,0.0,2025-09-26
04-Nov-2025,Put,23400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23400,1343.0,-18.0,50.0,13.84,1343.0,13.84,0.0,0.0,2025-09-26
30-Sep-2025,Call,23450,5.0,0.0,1470.8,0.0,5.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Put,23450,1324.0,333.0,1.3,21.25,1324.0,21.25,0.0,0.0,2025-09-26
07-Oct-2025,Call,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23450,162.0,57.0,4.35,16.48,162.0,16.48,0.0,0.0,2025-09-26
14-Oct-2025,Call,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23450,2.0,0.0,15.55,0.0,2.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23450,2.0,0.0,1552.85,0.0,2.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23450,113.0,-5.0,20.95,13.97,113.0,13.97,0.0,0.0,2025-09-26
04-Nov-2025,Put,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,23500,3879.0,-266.0,1466.55,34.26,3879.0,34.26,0.0,0.0,2025-09-26
30-Sep-2025,Put,23500,59631.0,2196.0,1.35,20.69,59631.0,20.69,0.0,0.0,2025-09-26
07-Oct-2025,Call,23500,3.0,0.0,1720.0,0.0,3.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23500,2691.0,398.0,4.6,16.13,2691.0,16.13,0.0,0.0,2025-09-26
14-Oct-2025,Call,23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23500,398.0,279.0,8.45,14.47,398.0,14.47,0.0,0.0,2025-09-26
20-Oct-2025,Call,23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23500,157.0,59.0,14.75,14.23,157.0,14.23,0.0,0.0,2025-09-26
28-Oct-2025,Call,23500,2258.0,127.0,1601.5,0.0,2258.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23500,17400.0,-2261.0,23.6,13.96,17400.0,13.96,0.0,0.0,2025-09-26
04-Nov-2025,Put,23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23500,68.0,60.0,1783.05,0.0,68.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23500,5803.0,204.0,53.8,13.51,5803.0,13.51,0.0,0.0,2025-09-26
30-Sep-2025,Call,23550,12.0,1.0,1453.8,41.15,12.0,41.15,0.0,0.0,2025-09-26
30-Sep-2025,Put,23550,1594.0,347.0,1.35,20.03,1594.0,20.03,0.0,0.0,2025-09-26
07-Oct-2025,Call,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23550,108.0,-13.0,5.0,15.85,108.0,15.85,0.0,0.0,2025-09-26
14-Oct-2025,Call,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23550,8.0,0.0,1483.6,0.0,8.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23550,207.0,84.0,25.65,13.85,207.0,13.85,0.0,0.0,2025-09-26
04-Nov-2025,Put,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,23600,92.0,-20.0,1428.6,44.15,92.0,44.15,0.0,0.0,2025-09-26
30-Sep-2025,Put,23600,14103.0,2549.0,1.35,19.37,14103.0,19.37,0.0,0.0,2025-09-26
07-Oct-2025,Call,23600,11.0,4.0,1413.0,21.63,11.0,21.63,0.0,0.0,2025-09-26
07-Oct-2025,Put,23600,832.0,297.0,9.9,17.18,832.0,17.18,0.0,0.0,2025-09-26
14-Oct-2025,Call,23600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23600,273.0,130.0,9.4,13.91,273.0,13.91,0.0,0.0,2025-09-26
20-Oct-2025,Call,23600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23600,50.0,11.0,16.9,13.82,50.0,13.82,0.0,0.0,2025-09-26
28-Oct-2025,Call,23600,37.0,1.0,1658.0,21.71,37.0,21.71,0.0,0.0,2025-09-26
28-Oct-2025,Put,23600,2181.0,240.0,26.95,13.64,2181.0,13.64,0.0,0.0,2025-09-26
04-Nov-2025,Put,23600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23600,886.0,9.0,60.7,13.35,886.0,13.35,0.0,0.0,2025-09-26
30-Sep-2025,Call,23650,16.0,0.0,1612.0,0.0,16.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Put,23650,2323.0,715.0,1.45,18.88,2323.0,18.88,0.0,0.0,2025-09-26
07-Oct-2025,Call,23650,2.0,0.0,1508.55,0.0,2.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23650,139.0,47.0,6.7,15.58,139.0,15.58,0.0,0.0,2025-09-26
14-Oct-2025,Call,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23650,4.0,0.0,24.65,0.0,4.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23650,6.0,0.0,1372.85,0.0,6.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23650,164.0,83.0,29.1,13.51,164.0,13.51,0.0,0.0,2025-09-26
04-Nov-2025,Put,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23650,13.0,0.0,55.0,12.71,13.0,12.71,0.0,0.0,2025-09-26
30-Sep-2025,Call,23700,75.0,-2.0,1328.0,41.71,75.0,41.71,0.0,0.0,2025-09-26
30-Sep-2025,Put,23700,29787.0,5679.0,1.5,18.29,29787.0,18.29,0.0,0.0,2025-09-26
07-Oct-2025,Call,23700,9.0,0.0,1483.0,0.0,9.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23700,1013.0,228.0,5.75,14.71,1013.0,14.71,0.0,0.0,2025-09-26
14-Oct-2025,Call,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23700,106.0,106.0,10.75,13.39,106.0,13.39,0.0,0.0,2025-09-26
20-Oct-2025,Call,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23700,15.0,6.0,1570.0,21.34,15.0,21.34,0.0,0.0,2025-09-26
28-Oct-2025,Put,23700,2385.0,148.0,30.85,13.32,2385.0,13.32,0.0,0.0,2025-09-26
04-Nov-2025,Put,23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23700,3.0,0.0,1750.0,0.0,3.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23700,2391.0,14.0,65.55,13.03,2391.0,13.03,0.0,0.0,2025-09-26
30-Sep-2025,Call,23750,24.0,-1.0,1280.0,40.82,24.0,40.82,0.0,0.0,2025-09-26
30-Sep-2025,Put,23750,3533.0,542.0,1.7,17.9,3533.0,17.9,0.0,0.0,2025-09-26
07-Oct-2025,Call,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23750,166.0,53.0,6.2,14.38,166.0,14.38,0.0,0.0,2025-09-26
14-Oct-2025,Call,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23750,6.0,0.0,1285.2,0.0,6.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23750,225.0,39.0,33.55,13.21,225.0,13.21,0.0,0.0,2025-09-26
04-Nov-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23750,1.0,0.0,1720.0,0.0,1.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,23800,254.0,-19.0,1163.1,27.54,254.0,27.54,0.0,0.0,2025-09-26
30-Sep-2025,Put,23800,37015.0,-11515.0,1.8,17.35,37015.0,17.35,0.0,0.0,2025-09-26
07-Oct-2025,Call,23800,9.0,0.0,1210.0,18.56,9.0,18.56,0.0,0.0,2025-09-26
07-Oct-2025,Put,23800,1532.0,499.0,6.3,13.92,1532.0,13.92,0.0,0.0,2025-09-26
14-Oct-2025,Call,23800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23800,357.0,157.0,13.95,13.18,357.0,13.18,0.0,0.0,2025-09-26
20-Oct-2025,Call,23800,5.0,0.0,1600.0,0.0,5.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23800,24.0,19.0,23.8,13.19,24.0,13.19,0.0,0.0,2025-09-26
28-Oct-2025,Call,23800,73.0,1.0,1313.5,0.0,73.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23800,4861.0,-54.0,35.35,13.0,4861.0,13.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,23800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23800,4.0,0.0,1782.6,0.0,4.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23800,3504.0,211.0,74.0,12.86,3504.0,12.86,0.0,0.0,2025-09-26
30-Sep-2025,Call,23850,17.0,0.0,1417.0,0.0,17.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Put,23850,3146.0,494.0,2.0,16.9,3146.0,16.9,0.0,0.0,2025-09-26
07-Oct-2025,Call,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23850,25.0,25.0,7.1,13.69,25.0,13.69,0.0,0.0,2025-09-26
14-Oct-2025,Call,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23850,3.0,0.0,1417.95,0.0,3.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Put,23850,265.0,43.0,38.15,12.86,265.0,12.86,0.0,0.0,2025-09-26
04-Nov-2025,Put,23850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23850,5.0,0.0,1360.0,0.0,5.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23850,1.0,0.0,143.5,0.0,1.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,23900,141.0,-15.0,1064.0,25.81,141.0,25.81,0.0,0.0,2025-09-26
30-Sep-2025,Put,23900,22768.0,3787.0,2.05,16.26,22768.0,16.26,0.0,0.0,2025-09-26
07-Oct-2025,Call,23900,7.0,0.0,1130.0,19.98,7.0,19.98,0.0,0.0,2025-09-26
07-Oct-2025,Put,23900,936.0,472.0,8.0,13.45,936.0,13.45,0.0,0.0,2025-09-26
14-Oct-2025,Call,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23900,4.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23900,16.0,13.0,1319.7,16.6,16.0,16.6,0.0,0.0,2025-09-26
28-Oct-2025,Put,23900,4384.0,369.0,41.9,12.78,4384.0,12.78,0.0,0.0,2025-09-26
04-Nov-2025,Put,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23900,1.0,0.0,1316.5,0.0,1.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23900,3661.0,39.0,86.45,12.83,3661.0,12.83,0.0,0.0,2025-09-26
30-Sep-2025,Call,23950,18.0,1.0,1074.15,35.19,18.0,35.19,0.0,0.0,2025-09-26
30-Sep-2025,Put,23950,6723.0,528.0,2.3,15.82,6723.0,15.82,0.0,0.0,2025-09-26
07-Oct-2025,Call,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,23950,234.0,160.0,8.45,13.06,234.0,13.06,0.0,0.0,2025-09-26
14-Oct-2025,Call,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,23950,38.0,10.0,1320.95,18.79,38.0,18.79,0.0,0.0,2025-09-26
28-Oct-2025,Put,23950,602.0,55.0,44.9,12.62,602.0,12.62,0.0,0.0,2025-09-26
04-Nov-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,23950,1.0,0.0,1256.9,0.0,1.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24000,9014.0,-338.0,964.15,23.87,9014.0,23.87,0.0,0.0,2025-09-26
30-Sep-2025,Put,24000,127922.0,26700.0,2.55,15.33,127922.0,15.33,0.0,0.0,2025-09-26
07-Oct-2025,Call,24000,291.0,162.0,1013.0,16.41,291.0,16.41,0.0,0.0,2025-09-26
07-Oct-2025,Put,24000,7717.0,1097.0,9.8,12.88,7717.0,12.88,0.0,0.0,2025-09-26
14-Oct-2025,Call,24000,1.0,0.0,1199.05,0.0,1.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24000,1544.0,799.0,23.4,12.77,1544.0,12.77,0.0,0.0,2025-09-26
20-Oct-2025,Call,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24000,255.0,79.0,31.0,12.28,255.0,12.28,0.0,0.0,2025-09-26
28-Oct-2025,Call,24000,3768.0,429.0,1132.4,8.94,3768.0,8.94,0.0,0.0,2025-09-26
28-Oct-2025,Put,24000,36366.0,-1408.0,47.85,12.44,36366.0,12.44,0.0,0.0,2025-09-26
04-Nov-2025,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24000,448.0,13.0,1306.85,6.32,448.0,6.32,0.0,0.0,2025-09-26
25-Nov-2025,Put,24000,10564.0,19.0,95.0,12.56,10564.0,12.56,0.0,0.0,2025-09-26
30-Dec-2025,Call,24000,13179.0,241.0,1533.05,5.97,13179.0,5.97,0.0,0.0,2025-09-26
30-Dec-2025,Put,24000,49201.0,713.3333333333334,157.5,13.32,49201.0,13.32,0.0,0.0,2025-09-26
31-Mar-2026,Call,24000,1619.0,67.0,1995.0,0.0,1619.0,0.0,0.0,0.0,2025-09-26
31-Mar-2026,Put,24000,12852.0,264.0,263.0,14.32,12852.0,14.32,0.0,0.0,2025-09-26
30-Jun-2026,Call,24000,49.0,0.0,2741.7,0.0,49.0,0.0,0.0,0.0,2025-09-26
30-Jun-2026,Put,24000,804.0,3.0,348.45,15.33,804.0,15.33,0.0,0.0,2025-09-26
29-Dec-2026,Call,24000,103.0,3.0,3301.0,0.0,103.0,0.0,0.0,0.0,2025-09-26
29-Dec-2026,Put,24000,1181.3333333333333,47.0,570.15,18.28,1181.3333333333333,18.28,0.0,0.0,2025-09-26
29-Jun-2027,Call,24000,8.0,0.0,3850.0,0.0,8.0,0.0,0.0,0.0,2025-09-26
29-Jun-2027,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Dec-2027,Put,24000,47.0,0.0,840.0,21.7,47.0,21.7,0.0,0.0,2025-09-26
27-Jun-2028,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
26-Dec-2028,Put,24000,24.0,0.0,888.05,0.0,24.0,0.0,0.0,0.0,2025-09-26
26-Jun-2029,Put,24000,0.3333333333333333,0.0,694.05,0.0,0.3333333333333333,0.0,0.0,0.0,2025-09-26
24-Dec-2029,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Jun-2030,Put,24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24050,14.0,0.0,1078.9,0.0,14.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Put,24050,5911.0,1949.0,2.55,14.62,5911.0,14.62,0.0,0.0,2025-09-26
07-Oct-2025,Call,24050,0.0,0.0,967.35,16.33,0.0,16.33,0.0,0.0,2025-09-26
07-Oct-2025,Put,24050,313.0,85.0,9.5,12.26,313.0,12.26,0.0,0.0,2025-09-26
14-Oct-2025,Call,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24050,15.0,5.0,21.7,12.07,15.0,12.07,0.0,0.0,2025-09-26
20-Oct-2025,Call,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24050,23.0,-2.0,1230.55,18.2,23.0,18.2,0.0,0.0,2025-09-26
28-Oct-2025,Put,24050,770.0,22.0,51.4,12.28,770.0,12.28,0.0,0.0,2025-09-26
04-Nov-2025,Put,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24050,1.0,0.0,1680.0,0.0,1.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24100,170.0,-5.0,873.55,23.74,170.0,23.74,0.0,0.0,2025-09-26
30-Sep-2025,Put,24100,26179.0,6131.0,3.0,14.24,26179.0,14.24,0.0,0.0,2025-09-26
07-Oct-2025,Call,24100,13.0,3.0,923.0,16.35,13.0,16.35,0.0,0.0,2025-09-26
07-Oct-2025,Put,24100,2164.0,257.0,11.0,12.07,2164.0,12.07,0.0,0.0,2025-09-26
14-Oct-2025,Call,24100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24100,366.0,114.0,23.7,11.83,366.0,11.83,0.0,0.0,2025-09-26
20-Oct-2025,Call,24100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24100,108.0,14.0,1070.0,11.65,108.0,11.65,0.0,0.0,2025-09-26
28-Oct-2025,Put,24100,3548.0,462.0,54.5,12.07,3548.0,12.07,0.0,0.0,2025-09-26
04-Nov-2025,Put,24100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24100,4.0,0.0,1630.0,0.0,4.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24100,3873.0,68.0,105.4,12.33,3873.0,12.33,0.0,0.0,2025-09-26
30-Sep-2025,Call,24150,236.0,-1.0,821.9,22.38,236.0,22.38,0.0,0.0,2025-09-26
30-Sep-2025,Put,24150,5989.0,1555.0,3.15,13.6,5989.0,13.6,0.0,0.0,2025-09-26
07-Oct-2025,Call,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,24150,270.0,101.0,13.35,11.99,270.0,11.99,0.0,0.0,2025-09-26
14-Oct-2025,Call,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24150,28.0,1.0,1005.5,10.13,28.0,10.13,0.0,0.0,2025-09-26
28-Oct-2025,Put,24150,313.0,64.0,59.45,11.96,313.0,11.96,0.0,0.0,2025-09-26
04-Nov-2025,Put,24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24150,3.0,1.0,1211.1,9.79,3.0,9.79,0.0,0.0,2025-09-26
25-Nov-2025,Put,24150,42.0,0.0,119.5,12.55,42.0,12.55,0.0,0.0,2025-09-26
30-Sep-2025,Call,24200,743.0,-159.0,766.9,20.39,743.0,20.39,0.0,0.0,2025-09-26
30-Sep-2025,Put,24200,70771.0,33543.0,3.55,13.11,70771.0,13.11,0.0,0.0,2025-09-26
07-Oct-2025,Call,24200,13.0,1.0,820.0,14.6,13.0,14.6,0.0,0.0,2025-09-26
07-Oct-2025,Put,24200,3998.0,1841.0,14.45,11.61,3998.0,11.61,0.0,0.0,2025-09-26
14-Oct-2025,Call,24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24200,601.0,294.0,29.65,11.49,601.0,11.49,0.0,0.0,2025-09-26
20-Oct-2025,Call,24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24200,181.0,7.0,960.0,10.05,181.0,10.05,0.0,0.0,2025-09-26
28-Oct-2025,Put,24200,6830.0,762.0,63.05,11.75,6830.0,11.75,0.0,0.0,2025-09-26
04-Nov-2025,Put,24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24200,41.0,35.0,1165.0,9.63,41.0,9.63,0.0,0.0,2025-09-26
25-Nov-2025,Put,24200,3132.0,700.0,120.95,12.25,3132.0,12.25,0.0,0.0,2025-09-26
30-Sep-2025,Call,24250,147.0,-15.0,723.95,20.61,147.0,20.61,0.0,0.0,2025-09-26
30-Sep-2025,Put,24250,12734.0,4510.0,3.65,12.41,12734.0,12.41,0.0,0.0,2025-09-26
07-Oct-2025,Call,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,24250,1430.0,544.0,16.55,11.37,1430.0,11.37,0.0,0.0,2025-09-26
14-Oct-2025,Call,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24250,101.0,68.0,31.45,11.15,101.0,11.15,0.0,0.0,2025-09-26
20-Oct-2025,Call,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24250,34.0,-1.0,919.5,10.27,34.0,10.27,0.0,0.0,2025-09-26
28-Oct-2025,Put,24250,555.0,67.0,69.3,11.67,555.0,11.67,0.0,0.0,2025-09-26
04-Nov-2025,Put,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24250,2.0,0.0,1034.6,0.0,2.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24250,35.0,0.0,277.1,0.0,35.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24300,701.0,41.0,669.35,18.74,701.0,18.74,0.0,0.0,2025-09-26
30-Sep-2025,Put,24300,43690.0,16272.0,4.15,11.9,43690.0,11.9,0.0,0.0,2025-09-26
07-Oct-2025,Call,24300,20.0,5.0,726.6,13.91,20.0,13.91,0.0,0.0,2025-09-26
07-Oct-2025,Put,24300,6167.0,2403.0,19.05,11.15,6167.0,11.15,0.0,0.0,2025-09-26
14-Oct-2025,Call,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
